지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,강남구,2015100107,0.004,0.3,0.012,0.025,20
서울,강동구,2015100107,0.004,0.3,0.021,0.01,32
서울,강북구,2015100107,0.002,0.3,0.022,0.021,19
서울,강서구,2015100107,0.005,0.3,0.016,0.02,15
서울,관악구,2015100107,0.002,0.3,0.015,0.021,21
서울,광진구,2015100107,0.001,0.3,0.021,0.024,19
서울,구로구,2015100107,0.005,0.3,0.018,0.015,17
서울,금천구,2015100107,0.002,0.3,0.025,0.013,14
서울,노원구,2015100107,0.004,0.1,0.027,0.012,17
서울,도봉구,2015100107,0.005,0.3,0.022,0.019,14
서울,동대문구,2015100107,0.005,0.2,0.024,0.018,20
서울,마포구,2015100107,0.004,0.3,0.022,0.019,17
서울,서대문구,2015100107,0.004,0.4,0.019,0.019,17
서울,서초구,2015100107,0.004,0.2,0.017,0.015,17
서울,성동구,2015100107,0.004,0.2,0.013,0.029,19
서울,성북구,2015100107,0.005,0.3,0.02,0.017,17
서울,송파구,2015100107,0.005,0.4,0.029,0.014,18
서울,양천구,2015100107,0.002,0.3,0.018,0.021,20
서울,영등포구,2015100107,0.004,0.3,0.015,0.017,-999
서울,용산구,2015100107,0.005,0.2,0.017,0.021,17
서울,은평구,2015100107,0.005,0.2,0.022,0.017,22
서울,종로구,2015100107,0.006,0.4,0.017,0.021,20
서울,중구,2015100107,0.004,0.3,0.01,0.038,16
서울,중랑구,2015100107,0.005,0.3,0.019,0.02,20
서울,강남구,2015100108,0.004,0.3,0.004,0.037,20
서울,강동구,2015100108,0.003,0.3,0.014,0.022,16
서울,강북구,2015100108,0.002,0.3,0.021,0.021,19
서울,강서구,2015100108,0.004,0.3,0.01,0.025,21
서울,관악구,2015100108,0.003,0.4,0.01,0.027,20
서울,광진구,2015100108,0.001,0.3,0.012,0.034,16
서울,구로구,2015100108,0.005,0.3,0.012,0.022,15
서울,금천구,2015100108,0.003,0.4,0.011,0.027,12
서울,노원구,2015100108,0.005,0.2,0.024,0.015,16
서울,도봉구,2015100108,0.005,0.3,0.018,0.023,19
서울,동대문구,2015100108,0.005,0.3,0.013,0.031,18
서울,마포구,2015100108,0.003,0.3,0.016,0.027,17
서울,서대문구,2015100108,0.003,0.4,0.019,0.02,18
서울,서초구,2015100108,0.004,0.2,0.01,0.024,18
서울,성동구,2015100108,0.004,0.2,0.02,0.023,21
서울,성북구,2015100108,0.004,0.3,0.012,0.022,12
서울,송파구,2015100108,0.004,0.4,0.026,0.018,14
서울,양천구,2015100108,0.002,0.4,0.009,0.033,19
서울,영등포구,2015100108,0.004,0.3,0.01,0.023,-999
서울,용산구,2015100108,0.004,0.3,0.011,0.028,14
서울,은평구,2015100108,0.005,0.2,0.019,0.019,15
서울,종로구,2015100108,0.005,0.4,0.014,0.025,20
서울,중구,2015100108,0.004,0.4,0.008,0.043,20
서울,중랑구,2015100108,0.005,0.3,0.017,0.021,20
서울,강남구,2015100109,0.004,0.3,0.006,0.034,15
서울,강동구,2015100109,0.003,0.3,0.017,0.011,18
서울,강북구,2015100109,0.002,0.3,0.015,0.026,16
서울,강서구,2015100109,0.004,0.4,0.006,0.032,17
서울,관악구,2015100109,0.003,0.4,0.008,0.03,20
서울,광진구,2015100109,0.001,0.3,0.011,0.033,14
서울,구로구,2015100109,0.005,0.4,0.009,0.024,19
서울,금천구,2015100109,0.003,0.4,0.011,0.028,15
서울,노원구,2015100109,0.005,0.2,0.021,0.017,10
서울,도봉구,2015100109,0.005,0.4,0.011,0.03,15
서울,동대문구,2015100109,0.004,0.3,0.009,0.034,17
서울,마포구,2015100109,0.003,0.4,0.01,0.035,17
서울,서대문구,2015100109,0.003,0.5,0.017,0.021,14
서울,서초구,2015100109,0.004,0.2,0.013,0.021,14
서울,성동구,2015100109,0.004,0.3,0.009,0.034,14
서울,성북구,2015100109,0.004,0.3,0.009,0.023,18
서울,송파구,2015100109,0.005,0.4,0.018,0.022,16
서울,양천구,2015100109,0.003,0.4,0.007,0.035,19
서울,영등포구,2015100109,0.004,0.2,0.006,0.027,-999
서울,용산구,2015100109,0.005,0.3,0.008,0.032,18
서울,은평구,2015100109,0.005,0.4,0.019,0.018,8
서울,종로구,2015100109,0.006,0.4,0.008,0.03,16
서울,중구,2015100109,0.004,0.5,0.005,0.044,17
서울,중랑구,2015100109,0.004,0.3,0.014,0.024,15
서울,강남구,2015100110,0.004,0.4,0.005,0.032,20
서울,강동구,2015100110,0.003,0.3,0.015,0.013,23
서울,강북구,2015100110,0.002,0.4,0.01,0.03,14
서울,강서구,2015100110,0.004,0.3,0.003,0.032,24
서울,관악구,2015100110,0.002,0.4,0.007,0.032,20
서울,광진구,2015100110,0.001,0.4,0.01,0.031,15
서울,구로구,2015100110,0.005,0.4,0.006,0.027,19
서울,금천구,2015100110,0.002,0.3,0.016,0.02,11
서울,노원구,2015100110,0.005,0.2,0.017,0.02,18
서울,도봉구,2015100110,0.005,0.4,0.008,0.03,13
서울,동대문구,2015100110,0.004,0.4,0.008,0.032,22
서울,마포구,2015100110,0.003,0.4,0.01,0.032,15
서울,서대문구,2015100110,0.003,0.5,0.01,0.029,13
서울,서초구,2015100110,0.004,0.3,0.007,0.026,17
서울,성동구,2015100110,0.005,0.3,0.004,0.038,27
서울,성북구,2015100110,0.004,0.4,0.006,0.025,17
서울,송파구,2015100110,0.004,0.4,0.015,0.022,14
서울,양천구,2015100110,0.002,0.4,0.005,0.035,22
서울,영등포구,2015100110,0.004,0.5,0.005,0.025,-999
서울,용산구,2015100110,0.004,0.3,0.007,0.03,15
서울,은평구,2015100110,0.005,0.5,0.012,0.022,22
서울,종로구,2015100110,0.006,0.4,0.004,0.034,22
서울,중구,2015100110,0.004,0.6,0.003,0.045,21
서울,중랑구,2015100110,0.004,0.3,0.013,0.023,17
서울,강남구,2015100111,0.004,0.4,0.004,0.034,17
서울,강동구,2015100111,0.003,0.3,0.009,0.022,12
서울,강북구,2015100111,0.002,0.4,0.009,0.029,15
서울,강서구,2015100111,-999,-999,-999,-999,16
서울,관악구,2015100111,0.002,0.4,0.005,0.034,16
서울,광진구,2015100111,0.001,0.6,0.005,0.036,13
서울,구로구,2015100111,0.005,0.4,0.005,0.027,11
서울,금천구,2015100111,0.002,0.3,0.018,0.016,-999
서울,노원구,2015100111,0.005,0.3,0.015,0.02,9
서울,도봉구,2015100111,0.005,0.4,0.007,0.031,14
서울,동대문구,2015100111,0.005,0.4,0.005,0.034,18
서울,마포구,2015100111,0.003,0.4,0.01,0.03,11
서울,서대문구,2015100111,0.003,0.5,0.01,0.027,9
서울,서초구,2015100111,0.003,0.3,0.007,0.025,17
서울,성동구,2015100111,0.005,0.4,0.005,0.035,25
서울,성북구,2015100111,0.004,0.3,0.005,0.024,13
서울,송파구,2015100111,0.005,0.5,0.01,0.027,13
서울,양천구,2015100111,0.002,0.5,0.004,0.038,16
서울,영등포구,2015100111,0.004,0.4,0.004,0.025,-999
서울,용산구,2015100111,0.004,0.3,0.005,0.032,10
서울,은평구,2015100111,0.005,0.5,0.008,0.024,17
서울,종로구,2015100111,-999,-999,-999,-999,18
서울,중구,2015100111,0.004,0.6,0.004,0.043,18
서울,중랑구,2015100111,0.005,0.3,0.013,0.021,13
서울,강남구,2015100112,0.004,0.4,0.003,0.034,9
서울,강동구,2015100112,0.004,0.3,0.008,0.023,7
서울,강북구,2015100112,0.002,0.4,0.007,0.032,8
서울,강서구,2015100112,-999,-999,-999,-999,10
서울,관악구,2015100112,0.002,0.5,0.004,0.037,16
서울,광진구,2015100112,0.001,0.6,0.002,0.039,6
서울,구로구,2015100112,0.005,0.4,0.004,0.029,14
서울,금천구,2015100112,0.002,0.4,0.007,0.031,5
서울,노원구,2015100112,0.005,0.3,0.006,0.03,7
서울,도봉구,2015100112,0.004,0.4,0.008,0.03,4
서울,동대문구,2015100112,0.005,0.4,0.004,0.035,9
서울,마포구,2015100112,0.003,0.4,0.005,0.036,11
서울,서대문구,2015100112,0.003,0.5,0.009,0.027,5
서울,서초구,2015100112,0.004,0.4,0.004,0.03,8
서울,성동구,2015100112,0.005,0.3,0.003,0.036,9
서울,성북구,2015100112,0.005,0.4,0.005,0.023,-999
서울,송파구,2015100112,0.005,0.5,0.007,0.03,7
서울,양천구,2015100112,0.002,0.5,0.004,0.037,12
서울,영등포구,2015100112,0.004,0.6,0.003,0.026,-999
서울,용산구,2015100112,0.004,0.4,0.003,0.034,10
서울,은평구,2015100112,0.005,0.4,0.002,0.03,-999
서울,종로구,2015100112,-999,-999,-999,-999,11
서울,중구,2015100112,0.004,0.6,0.004,0.04,11
서울,중랑구,2015100112,0.005,0.4,0.007,0.029,7
서울,강남구,2015100113,0.004,0.5,0.003,0.034,7
서울,강동구,2015100113,0.003,0.4,0.006,0.027,7
서울,강북구,2015100113,0.002,0.4,0.007,0.031,3
서울,강서구,2015100113,0.005,0.4,0.004,0.029,11
서울,관악구,2015100113,0.002,0.5,0.005,0.036,13
서울,광진구,2015100113,0.001,0.6,0.005,0.034,7
서울,구로구,2015100113,0.005,0.5,0.005,0.028,14
서울,금천구,2015100113,0.003,0.5,0.005,0.035,7
서울,노원구,2015100113,0.005,0.3,0.007,0.031,4
서울,도봉구,2015100113,0.004,0.4,0.007,0.029,7
서울,동대문구,2015100113,0.005,0.5,0.006,0.033,7
서울,마포구,2015100113,0.003,0.5,0.006,0.036,9
서울,서대문구,2015100113,0.003,0.5,0.011,0.022,-999
서울,서초구,2015100113,0.003,0.4,0.005,0.028,13
서울,성동구,2015100113,0.005,0.3,0.004,0.035,8
서울,성북구,2015100113,0.005,0.4,0.005,0.023,20
서울,송파구,2015100113,0.004,0.5,0.007,0.031,9
서울,양천구,2015100113,0.002,0.5,0.005,0.035,9
서울,영등포구,2015100113,0.004,0.6,0.004,0.024,-999
서울,용산구,2015100113,0.003,0.3,0.006,0.028,10
서울,은평구,2015100113,0.005,0.3,0.004,0.026,8
서울,중구,2015100113,0.004,0.6,0.006,0.039,9
서울,중랑구,2015100113,0.004,0.4,0.008,0.03,10
서울,강남구,2015100114,0.004,0.5,0.004,0.033,11
서울,강동구,2015100114,0.003,0.4,0.005,0.027,7
서울,강북구,2015100114,0.003,0.4,0.008,0.031,3
서울,강서구,2015100114,0.004,0.4,0.003,0.031,-999
서울,관악구,2015100114,0.002,0.5,0.005,0.036,12
서울,광진구,2015100114,0.001,0.5,0.007,0.03,1
서울,구로구,2015100114,0.005,0.5,0.005,0.029,4
서울,금천구,2015100114,0.003,0.6,0.004,0.036,5
서울,노원구,2015100114,0.006,0.4,0.005,0.034,6
서울,도봉구,2015100114,0.004,0.4,0.008,0.028,3
서울,동대문구,2015100114,0.005,0.4,0.007,0.031,6
서울,마포구,2015100114,0.003,0.6,0.005,0.039,12
서울,서대문구,2015100114,0.003,0.6,0.006,0.03,7
서울,서초구,2015100114,0.004,0.4,0.005,0.03,8
서울,성동구,2015100114,0.005,0.8,0.004,0.034,3
서울,성북구,2015100114,0.005,0.5,0.005,0.023,19
서울,송파구,2015100114,0.005,0.6,0.007,0.03,5
서울,양천구,2015100114,0.002,0.6,0.005,0.037,7
서울,영등포구,2015100114,0.004,0.6,0.004,0.028,-999
서울,용산구,2015100114,0.004,0.4,0.005,0.032,6
서울,은평구,2015100114,0.005,0.4,0.002,0.028,5
서울,중구,2015100114,0.004,0.6,0.005,0.04,3
서울,중랑구,2015100114,0.005,0.4,0.006,0.032,6
서울,강남구,2015100115,0.004,0.5,0.003,0.037,6
서울,강동구,2015100115,0.003,0.4,0.004,0.028,9
서울,강북구,2015100115,0.003,0.4,0.009,0.03,7
서울,강서구,2015100115,0.006,0.4,0.002,0.034,4
서울,관악구,2015100115,0.002,0.7,0.003,0.04,16
서울,광진구,2015100115,0.001,0.5,0.003,0.039,5
서울,구로구,2015100115,0.005,0.6,0.004,0.031,28
서울,금천구,2015100115,0.003,0.6,0.003,0.04,7
서울,노원구,2015100115,0.005,0.3,0.006,0.032,8
서울,도봉구,2015100115,0.004,0.5,0.005,0.033,3
서울,동대문구,2015100115,0.005,0.6,0.004,0.036,9
서울,마포구,2015100115,0.003,0.6,0.003,0.044,12
서울,서대문구,2015100115,0.003,0.6,0.004,0.035,9
서울,서초구,2015100115,0.004,0.5,0.004,0.03,22
서울,성동구,2015100115,0.006,0.4,0.002,0.037,12
서울,성북구,2015100115,0.005,0.6,0.003,0.027,6
서울,송파구,2015100115,0.005,0.5,0.005,0.031,7
서울,양천구,2015100115,0.002,0.6,0.003,0.04,15
서울,영등포구,2015100115,0.004,0.7,0.003,0.031,-999
서울,용산구,2015100115,0.004,0.5,0.003,0.041,15
서울,은평구,2015100115,0.005,0.5,0,0.031,8
서울,중구,2015100115,0.004,0.6,0.003,0.042,8
서울,중랑구,2015100115,0.005,0.5,0.004,0.037,10
서울,강남구,2015100116,0.004,0.6,0.003,0.041,18
서울,강동구,2015100116,0.003,0.6,0.002,0.04,13
서울,강북구,2015100116,0.003,0.4,0.02,0.024,8
서울,강서구,2015100116,0.005,0.3,0.005,0.028,18
서울,관악구,2015100116,0.003,0.6,0.004,0.043,24
서울,광진구,2015100116,-999,0.6,0.001,0.046,14
서울,구로구,2015100116,0.005,0.5,0.005,0.034,-999
서울,금천구,2015100116,0.003,0.5,0.004,0.044,12
서울,노원구,2015100116,0.005,0.3,0.009,0.03,10
서울,도봉구,2015100116,0.004,0.4,0.016,0.023,7
서울,동대문구,2015100116,0.005,0.6,0.003,0.042,16
서울,마포구,2015100116,0.004,0.5,0.004,0.045,17
서울,서대문구,2015100116,0.003,0.6,0.004,0.038,13
서울,서초구,2015100116,0.004,0.5,0.004,0.034,18
서울,성동구,2015100116,0.007,0.5,0.002,0.045,13
서울,송파구,2015100116,0.005,0.6,0.003,0.038,12
서울,양천구,2015100116,0.003,0.5,0.005,0.042,18
서울,영등포구,2015100116,0.004,0.5,0.003,0.032,-999
서울,용산구,2015100116,0.004,0.5,0.003,0.045,17
서울,은평구,2015100116,0.006,0.6,0,0.033,16
서울,종로구,2015100116,-999,-999,-999,-999,-999
서울,중구,2015100116,0.004,0.6,0.003,0.046,18
서울,중랑구,2015100116,0.006,0.6,0.003,0.046,15
서울,강남구,2015100117,0.005,0.4,0.006,0.038,17
서울,강동구,2015100117,0.004,0.4,0.006,0.037,17
서울,강북구,2015100117,0.003,0.4,0.024,0.018,9
서울,강서구,2015100117,0.006,0.3,0.013,0.019,5
서울,관악구,2015100117,0.003,0.4,0.014,0.027,19
서울,구로구,2015100117,0.005,0.4,0.015,0.021,19
서울,금천구,2015100117,0.003,0.4,0.014,0.03,11
서울,노원구,2015100117,0.005,0.2,0.018,0.018,8
서울,도봉구,2015100117,0.004,0.4,0.018,0.018,8
서울,동대문구,2015100117,0.005,0.4,0.011,0.03,18
서울,마포구,2015100117,0.003,0.4,0.009,0.033,15
서울,서대문구,2015100117,0.003,0.4,0.011,0.027,12
서울,서초구,2015100117,0.004,0.3,0.01,0.027,19
서울,성동구,2015100117,0.005,0.3,0.007,0.037,21
서울,성북구,2015100117,0.004,0.4,0.013,0.019,9
서울,송파구,2015100117,0.005,0.5,0.005,0.041,17
서울,양천구,2015100117,0.003,0.4,0.014,0.026,18
서울,영등포구,2015100117,0.004,0.5,0.009,0.026,-999
서울,용산구,2015100117,0.004,0.3,0.007,0.034,15
서울,은평구,2015100117,0.005,0.5,0.003,0.029,16
서울,종로구,2015100117,-999,-999,-999,-999,-999
서울,중구,2015100117,0.004,0.4,0.01,0.034,11
서울,중랑구,2015100117,0.005,0.4,0.008,0.035,17
서울,강남구,2015100118,0.004,0.3,0.015,0.024,8
서울,강동구,2015100118,0.003,0.4,0.012,0.023,7
서울,강북구,2015100118,0.002,0.4,0.032,0.013,5
서울,강서구,2015100118,0.005,0.3,0.021,0.014,3
서울,관악구,2015100118,0.002,0.4,0.019,0.02,19
서울,광진구,2015100118,0.003,0.6,0.014,0.027,6
서울,구로구,2015100118,0.005,0.4,0.02,0.019,7
서울,금천구,2015100118,0.003,0.4,0.018,0.025,11
서울,노원구,2015100118,0.006,0.2,0.026,0.013,7
서울,도봉구,2015100118,0.004,0.4,0.026,0.013,4
서울,동대문구,2015100118,0.005,0.4,0.019,0.02,2
서울,동작구,2015100118,0.006,0.3,0.023,0.021,-999
서울,마포구,2015100118,0.003,0.4,0.017,0.025,13
서울,서대문구,2015100118,0.003,0.4,0.016,0.02,8
서울,서초구,2015100118,0.004,0.3,0.016,0.019,22
서울,성동구,2015100118,0.005,0.3,0.012,0.028,5
서울,성북구,2015100118,0.004,0.4,0.022,0.014,4
서울,송파구,2015100118,0.004,0.4,0.017,0.023,9
서울,양천구,2015100118,0.003,0.4,0.022,0.018,10
서울,영등포구,2015100118,0.004,0.7,0.018,0.02,-999
서울,용산구,2015100118,0.004,0.3,0.009,0.03,13
서울,은평구,2015100118,0.005,0.6,0.007,0.029,8
서울,종로구,2015100118,-999,-999,-999,-999,-999
서울,중구,2015100118,0.004,0.5,0.013,0.029,10
서울,중랑구,2015100118,0.004,0.3,0.018,0.019,3
서울,강남구,2015100119,0.004,0.4,0.02,0.02,6
서울,강동구,2015100119,0.003,0.4,0.018,0.017,12
서울,강북구,2015100119,0.002,0.4,0.034,0.012,4
서울,강서구,2015100119,0.005,0.4,0.017,0.015,21
서울,관악구,2015100119,0.003,0.4,0.021,0.015,24
서울,광진구,2015100119,0.003,0.6,0.024,0.02,7
서울,구로구,2015100119,0.005,0.4,0.021,0.015,16
서울,금천구,2015100119,0.003,0.5,0.02,0.021,14
서울,노원구,2015100119,0.006,0.3,0.03,0.01,8
서울,도봉구,2015100119,0.004,0.4,0.03,0.01,6
서울,동대문구,2015100119,0.005,0.4,0.028,0.015,8
서울,동작구,2015100119,0.008,0.3,0.029,0.016,7
서울,마포구,2015100119,0.003,0.4,0.025,0.018,14
서울,서대문구,2015100119,0.003,0.5,0.024,0.016,23
서울,서초구,2015100119,0.004,0.3,0.022,0.014,19
서울,성동구,2015100119,0.004,0.3,0.02,0.023,10
서울,성북구,2015100119,0.004,0.4,0.028,0.011,6
서울,송파구,2015100119,0.004,0.5,0.025,0.019,4
서울,양천구,2015100119,0.003,0.4,0.022,0.015,14
서울,영등포구,2015100119,0.004,0.6,0.019,0.017,-999
서울,용산구,2015100119,0.004,0.4,0.014,0.027,15
서울,은평구,2015100119,0.005,0.5,0.017,0.022,9
서울,종로구,2015100119,-999,-999,-999,-999,-999
서울,중구,2015100119,0.004,0.5,0.024,0.023,7
서울,중랑구,2015100119,0.005,0.4,0.023,0.017,8
서울,강남구,2015100120,0.004,0.4,0.018,0.017,12
서울,강동구,2015100120,0.003,0.5,0.019,0.012,10
서울,강북구,2015100120,0.002,0.5,0.029,0.012,12
서울,강서구,2015100120,0.006,0.4,0.02,0.011,18
서울,관악구,2015100120,0.002,0.5,0.02,0.014,29
서울,광진구,2015100120,0.003,0.5,0.024,0.017,11
서울,구로구,2015100120,0.005,0.4,0.021,0.013,20
서울,금천구,2015100120,0.002,0.4,0.021,0.016,18
서울,노원구,2015100120,0.006,0.3,0.029,0.008,12
