지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,은평구,2014071110,0.005,0.6,0.059,0.022,42
서울,종로구,2014071110,0.006,0.6,0.058,0.017,35
서울,중구,2014071110,0.005,0.6,0.058,0.025,39
서울,중랑구,2014071110,0.007,0.9,0.063,0.034,44
서울,강남구,2014071111,0.008,0.6,0.051,0.031,44
서울,강동구,2014071111,0.006,0.7,0.065,0.023,46
서울,강북구,2014071111,0.005,0.3,0.057,0.018,30
서울,강서구,2014071111,0.006,0.5,0.058,0.015,39
서울,관악구,2014071111,0.005,0.5,0.037,0.015,40
서울,광진구,2014071111,0.003,0.8,0.063,0.019,45
서울,구로구,2014071111,0.006,0.6,0.059,0.016,33
서울,금천구,2014071111,0.007,0.5,0.047,0.027,46
서울,노원구,2014071111,0.006,0.4,0.062,0.013,38
서울,도봉구,2014071111,0.006,0.5,0.069,0.013,33
서울,동대문구,2014071111,0.006,1,0.063,0.019,40
서울,동작구,2014071111,0.008,0.5,0.05,0.026,32
서울,마포구,2014071111,0.006,0.7,0.048,0.028,42
서울,서대문구,2014071111,0.015,0.6,0.064,0.026,46
서울,서초구,2014071111,0.005,0.5,0.047,0.026,36
서울,성동구,2014071111,0.005,0.5,0.044,0.036,42
서울,성북구,2014071111,0.004,0.3,0.059,0.008,23
서울,송파구,2014071111,0.006,0.7,0.058,0.021,58
서울,양천구,2014071111,0.006,0.5,0.055,0.017,39
서울,영등포구,2014071111,0.008,0.8,0.053,0.037,47
서울,용산구,2014071111,0.007,0.8,0.053,0.033,38
서울,은평구,2014071111,0.005,0.5,0.061,0.022,43
서울,종로구,2014071111,0.007,0.5,0.057,0.022,39
서울,중구,2014071111,0.004,0.5,0.06,0.024,36
서울,중랑구,2014071111,0.006,0.5,0.071,0.018,32
서울,강남구,2014071112,0.007,0.4,0.059,0.024,33
서울,강동구,2014071112,0.005,0.5,0.066,0.019,33
서울,강북구,2014071112,0.006,0.3,0.062,0.014,26
서울,강서구,2014071112,0.006,0.5,0.066,0.012,35
서울,관악구,2014071112,0.005,0.5,0.044,0.016,44
서울,광진구,2014071112,0.003,0.7,0.067,0.018,42
서울,구로구,2014071112,0.006,0.5,0.068,0.016,37
서울,금천구,2014071112,0.006,0.4,0.056,0.02,36
서울,노원구,2014071112,0.007,0.3,0.062,0.009,30
서울,도봉구,2014071112,0.005,0.4,0.073,0.012,32
서울,동대문구,2014071112,0.006,0.9,0.069,0.017,33
서울,동작구,2014071112,0.007,0.4,0.065,0.02,29
서울,마포구,2014071112,0.005,0.5,0.058,0.018,34
서울,서대문구,2014071112,0.014,0.6,0.074,0.023,36
서울,서초구,2014071112,0.004,0.4,0.052,0.024,26
서울,성동구,2014071112,0.005,0.4,0.042,0.046,35
서울,성북구,2014071112,0.004,0.4,0.062,0.016,26
서울,송파구,2014071112,0.005,0.6,0.06,0.023,50
서울,양천구,2014071112,0.007,0.4,0.062,0.014,34
서울,영등포구,2014071112,0.007,0.7,0.081,0.026,45
서울,용산구,2014071112,0.007,0.6,0.059,0.03,33
서울,은평구,2014071112,-999,-999,-999,-999,-999
서울,종로구,2014071112,0.006,0.4,0.061,0.02,36
서울,중구,2014071112,0.003,0.3,0.062,0.027,38
서울,중랑구,2014071112,0.006,0.4,0.076,0.013,30
서울,강남구,2014071113,0.007,0.4,0.066,0.021,31
서울,강동구,2014071113,0.005,0.5,0.074,0.017,34
서울,강북구,2014071113,0.005,0.2,0.062,0.015,25
서울,강서구,2014071113,0.006,0.3,0.056,0.01,25
서울,관악구,2014071113,0.005,0.4,0.039,0.014,33
서울,광진구,2014071113,0.003,0.6,0.078,0.015,45
서울,구로구,2014071113,0.005,0.4,0.055,0.016,33
서울,금천구,2014071113,0.007,0.4,0.058,0.019,40
서울,노원구,2014071113,0.005,0.2,0.06,0.009,21
서울,도봉구,2014071113,0.005,0.1,0.073,0.012,24
서울,동대문구,2014071113,0.006,0.7,0.081,0.015,30
서울,동작구,2014071113,0.007,0.4,0.067,0.018,28
서울,마포구,2014071113,0.005,0.5,0.06,0.018,38
서울,서대문구,2014071113,0.014,0.8,0.085,0.018,36
서울,서초구,2014071113,0.005,0.4,0.062,0.023,31
서울,성동구,2014071113,0.005,0.3,0.054,0.033,33
서울,성북구,2014071113,0.004,0.3,0.07,0.02,13
서울,송파구,2014071113,0.004,0.5,0.068,0.017,40
서울,양천구,2014071113,0.007,0.3,0.053,0.013,25
서울,영등포구,2014071113,0.006,0.5,0.063,0.026,33
서울,용산구,2014071113,0.006,0.5,0.07,0.023,33
서울,은평구,2014071113,0.005,0.3,0.071,0.017,24
서울,종로구,2014071113,0.005,0.3,0.069,0.022,33
서울,중구,2014071113,0.003,0.2,0.068,0.022,31
서울,중랑구,2014071113,0.005,0.3,0.084,0.014,26
서울,강남구,2014071114,0.007,0.3,0.058,0.023,27
서울,강동구,2014071114,0.005,0.4,0.068,0.013,25
서울,강북구,2014071114,0.005,0.3,0.068,0.017,26
서울,강서구,2014071114,0.006,0.4,0.059,0.016,27
서울,관악구,2014071114,0.005,0.4,0.041,0.015,38
서울,광진구,2014071114,0.004,0.4,0.07,0.013,40
서울,구로구,2014071114,0.006,0.4,0.061,0.016,36
서울,금천구,2014071114,0.006,0.3,0.056,0.017,30
서울,노원구,2014071114,0.004,0.2,0.066,0.012,22
서울,도봉구,2014071114,0.005,0.1,0.078,0.013,25
서울,동대문구,2014071114,0.006,0.6,0.065,0.016,33
서울,동작구,2014071114,0.007,0.3,0.063,0.019,29
서울,마포구,2014071114,0.006,0.4,0.051,0.021,22
서울,서대문구,2014071114,0.015,0.6,0.067,0.017,30
서울,서초구,2014071114,0.005,0.3,0.054,0.024,22
서울,성동구,2014071114,0.005,0.2,0.044,0.036,34
서울,성북구,2014071114,0.004,0.3,0.063,0.016,13
서울,송파구,2014071114,0.004,0.4,0.066,0.015,29
서울,양천구,2014071114,0.006,0.3,0.056,0.015,24
서울,영등포구,2014071114,0.006,0.6,0.071,0.025,33
서울,용산구,2014071114,0.006,0.5,0.055,0.029,25
서울,은평구,2014071114,0.006,0.2,0.06,0.018,44
서울,종로구,2014071114,0.005,0.2,0.054,0.022,38
서울,중구,2014071114,0.004,0.1,0.056,0.027,27
서울,중랑구,2014071114,0.005,0.3,0.075,0.014,28
서울,강남구,2014071115,0.007,0.3,0.068,0.022,34
서울,강동구,2014071115,0.005,0.4,0.076,0.017,31
서울,강북구,2014071115,0.005,0.3,0.069,0.016,31
서울,강서구,2014071115,0.006,0.4,0.057,0.016,32
서울,관악구,2014071115,0.005,0.4,0.042,0.012,45
서울,광진구,2014071115,0.004,0.6,0.078,0.016,58
서울,구로구,2014071115,0.006,0.4,0.063,0.016,38
서울,금천구,2014071115,0.006,0.3,0.054,0.014,29
서울,노원구,2014071115,0.006,0.3,0.065,0.015,27
서울,도봉구,2014071115,0.006,0.1,0.077,0.014,34
서울,동대문구,2014071115,0.006,0.6,0.072,0.022,34
서울,동작구,2014071115,0.006,0.3,0.065,0.016,30
서울,마포구,2014071115,0.005,0.4,0.058,0.019,36
서울,서대문구,2014071115,0.014,0.7,0.072,0.023,37
서울,서초구,2014071115,0.005,0.4,0.067,0.016,34
서울,성동구,2014071115,0.005,0.3,0.05,0.041,41
서울,성북구,2014071115,0.005,0.3,0.066,0.019,35
서울,송파구,2014071115,0.005,0.6,0.073,0.018,62
서울,양천구,2014071115,0.006,0.3,0.058,0.014,32
서울,영등포구,2014071115,0.006,0.6,0.074,0.024,33
서울,용산구,2014071115,0.005,0.5,0.07,0.024,34
서울,은평구,2014071115,0.006,0.3,0.063,0.026,42
서울,종로구,2014071115,0.006,0.3,0.061,0.028,29
서울,중구,2014071115,0.003,0.2,0.059,0.037,34
서울,중랑구,2014071115,0.006,0.3,0.079,0.02,32
서울,강남구,2014071116,0.007,0.3,0.065,0.025,42
서울,강동구,2014071116,0.005,0.4,0.075,0.018,36
서울,강북구,2014071116,0.006,0.3,0.069,0.021,44
서울,강서구,2014071116,0.006,0.5,0.063,0.017,54
서울,관악구,2014071116,0.006,0.4,0.042,0.013,53
서울,광진구,2014071116,0.004,0.6,0.078,0.017,-999
서울,구로구,2014071116,0.007,0.5,0.066,0.013,45
서울,금천구,2014071116,0.007,0.2,0.058,0.013,35
서울,노원구,2014071116,0.006,0.3,0.061,0.025,44
서울,도봉구,2014071116,0.007,0.1,0.076,0.019,42
서울,동대문구,2014071116,0.006,0.7,0.077,0.018,43
서울,동작구,2014071116,0.008,0.3,0.067,0.016,34
서울,마포구,2014071116,0.006,0.4,0.059,0.018,45
서울,서대문구,2014071116,0.015,0.8,0.077,0.019,45
서울,서초구,2014071116,0.005,0.4,0.067,0.015,42
서울,성동구,2014071116,0.005,0.3,0.05,0.038,43
서울,성북구,2014071116,0.005,0.4,0.067,0.022,42
서울,송파구,2014071116,0.005,0.6,0.071,0.017,39
서울,양천구,2014071116,0.007,0.4,0.065,0.014,50
서울,영등포구,2014071116,0.007,0.7,0.075,0.025,46
서울,용산구,2014071116,0.007,0.6,0.068,0.028,44
서울,은평구,2014071116,0.007,0.3,0.066,0.027,51
서울,종로구,2014071116,0.006,0.3,0.062,0.03,33
서울,중구,2014071116,0.004,0.2,0.062,0.037,47
서울,중랑구,2014071116,0.005,0.4,0.077,0.025,46
서울,강남구,2014071117,0.007,0.5,0.07,0.024,55
서울,강동구,2014071117,0.006,0.5,0.076,0.02,50
서울,강북구,2014071117,0.006,0.4,0.073,0.023,71
서울,강서구,2014071117,0.006,0.6,0.059,0.02,81
서울,관악구,2014071117,0.006,0.6,0.046,0.012,90
서울,광진구,2014071117,0.005,0.8,0.082,0.02,-999
서울,구로구,2014071117,0.008,0.6,0.07,0.013,77
서울,금천구,2014071117,0.006,0.3,0.06,0.016,67
서울,노원구,2014071117,0.007,0.4,0.065,0.025,68
서울,도봉구,2014071117,0.009,0.6,0.08,0.021,65
서울,동대문구,2014071117,0.007,1.1,0.082,0.022,73
서울,동작구,2014071117,0.008,0.5,0.075,0.017,64
서울,마포구,2014071117,0.008,0.6,0.063,0.022,77
서울,서대문구,2014071117,0.015,0.4,0.084,0.021,83
서울,서초구,2014071117,0.007,0.5,0.073,0.015,68
서울,성동구,2014071117,0.006,0.5,0.056,0.037,62
서울,성북구,2014071117,0.006,0.6,0.071,0.025,55
서울,송파구,2014071117,0.007,0.6,0.074,0.02,44
서울,양천구,2014071117,0.007,0.5,0.065,0.017,86
서울,영등포구,2014071117,0.008,0.8,0.082,0.024,78
서울,용산구,2014071117,0.006,0.8,0.073,0.03,65
서울,은평구,2014071117,0.009,0.5,0.07,0.029,90
서울,종로구,2014071117,0.009,0.4,0.067,0.032,52
서울,중구,2014071117,0.006,0.4,0.069,0.036,72
서울,중랑구,2014071117,0.006,0.5,0.086,0.024,67
서울,강남구,2014071118,0.007,0.5,0.069,0.025,77
서울,강동구,2014071118,0.006,0.6,0.073,0.021,70
서울,강북구,2014071118,0.004,0.4,0.068,0.026,85
서울,강서구,2014071118,0.006,0.5,0.053,0.024,81
서울,관악구,2014071118,0.006,0.6,0.045,0.014,94
서울,광진구,2014071118,0.005,0.8,0.082,0.019,-999
서울,구로구,2014071118,0.008,0.6,0.068,0.015,78
서울,금천구,2014071118,0.006,0.3,0.058,0.017,69
서울,노원구,2014071118,0.006,0.5,0.058,0.03,88
서울,도봉구,2014071118,0.009,0.7,0.076,0.023,79
서울,동대문구,2014071118,0.006,1.2,0.073,0.026,82
서울,동작구,2014071118,0.008,0.5,0.073,0.018,71
서울,마포구,2014071118,0.007,0.6,0.06,0.023,87
서울,서대문구,2014071118,0.015,0.1,0.078,0.023,90
서울,서초구,2014071118,0.007,0.6,0.069,0.018,95
서울,성동구,2014071118,0.006,0.5,0.051,0.041,89
서울,성북구,2014071118,0.006,0.6,0.065,0.031,74
서울,송파구,2014071118,0.007,0.7,0.073,0.022,69
서울,양천구,2014071118,0.007,0.5,0.063,0.019,79
서울,영등포구,2014071118,0.007,0.8,0.078,0.025,76
서울,용산구,2014071118,0.006,0.8,0.07,0.03,74
서울,은평구,2014071118,0.009,0.5,0.069,0.03,85
서울,종로구,2014071118,0.007,0.4,0.063,0.032,73
서울,중구,2014071118,0.005,0.4,0.066,0.035,72
서울,중랑구,2014071118,0.007,0.6,0.08,0.028,82
서울,강남구,2014071119,0.007,0.5,0.065,0.025,83
서울,강동구,2014071119,0.006,0.6,0.067,0.025,69
서울,강북구,2014071119,0.005,0.4,0.063,0.03,74
서울,강서구,2014071119,0.007,0.5,0.056,0.023,78
서울,관악구,2014071119,0.007,0.5,0.042,0.016,85
서울,광진구,2014071119,0.004,0.8,0.076,0.021,83
서울,구로구,2014071119,0.008,0.6,0.067,0.017,89
서울,금천구,2014071119,0.007,0.3,0.059,0.016,62
서울,노원구,2014071119,0.007,0.5,0.053,0.033,67
서울,도봉구,2014071119,0.009,0.7,0.069,0.025,70
서울,동대문구,2014071119,0.007,1.1,0.069,0.027,85
서울,동작구,2014071119,0.006,0.5,0.071,0.019,74
서울,마포구,2014071119,0.007,0.6,0.058,0.025,86
서울,서대문구,2014071119,0.013,0.1,0.072,0.025,84
서울,서초구,2014071119,0.007,0.5,0.068,0.017,83
서울,성동구,2014071119,0.006,0.5,0.05,0.041,85
서울,성북구,2014071119,0.006,0.6,0.058,0.034,72
서울,송파구,2014071119,0.007,0.7,0.068,0.023,67
서울,양천구,2014071119,0.008,0.5,0.062,0.021,76
서울,영등포구,2014071119,0.006,0.9,0.076,0.027,74
서울,용산구,2014071119,0.006,0.8,0.068,0.032,81
서울,은평구,2014071119,0.008,0.5,0.061,0.038,79
서울,종로구,2014071119,0.007,0.5,0.054,0.039,70
서울,중구,2014071119,0.005,0.4,0.061,0.037,77
서울,중랑구,2014071119,0.006,0.6,0.067,0.037,78
서울,강남구,2014071120,0.007,0.5,0.067,0.022,84
서울,강동구,2014071120,0.006,0.6,0.065,0.023,83
서울,강북구,2014071120,0.005,0.4,0.056,0.034,85
서울,강서구,2014071120,0.006,0.5,0.057,0.022,76
서울,관악구,2014071120,0.007,0.6,0.042,0.017,102
서울,광진구,2014071120,0.003,0.8,0.078,0.019,87
서울,구로구,2014071120,0.008,0.6,0.064,0.019,94
서울,금천구,2014071120,0.006,0.3,0.058,0.017,77
서울,노원구,2014071120,0.006,0.5,0.045,0.04,79
서울,도봉구,2014071120,0.008,0.7,0.06,0.031,-999
서울,동대문구,2014071120,0.006,1,0.071,0.024,84
서울,동작구,2014071120,0.007,0.5,0.064,0.019,79
서울,마포구,2014071120,0.008,0.6,0.056,0.027,90
서울,서대문구,2014071120,0.009,0.6,0.073,0.027,84
서울,서초구,2014071120,0.007,0.5,0.067,0.018,87
서울,성동구,2014071120,0.006,0.5,0.05,0.038,84
서울,성북구,2014071120,0.005,0.6,0.054,0.036,75
서울,송파구,2014071120,0.007,0.9,0.067,0.024,69
서울,양천구,2014071120,0.007,0.5,0.062,0.021,76
서울,영등포구,2014071120,0.006,1,0.076,0.03,83
서울,용산구,2014071120,0.007,0.8,0.061,0.037,88
서울,은평구,2014071120,0.007,0.6,0.057,0.042,84
서울,종로구,2014071120,0.007,0.4,0.056,0.038,91
서울,중구,2014071120,0.005,0.4,0.06,0.039,91
서울,중랑구,2014071120,0.006,0.6,0.062,0.038,89
서울,강남구,2014071121,0.008,0.5,0.066,0.02,82
서울,강동구,2014071121,0.006,0.6,0.064,0.021,80
서울,강북구,2014071121,0.005,0.4,0.055,0.032,92
서울,강서구,2014071121,0.007,0.5,0.062,0.018,87
서울,관악구,2014071121,0.007,0.6,0.044,0.016,114
서울,광진구,2014071121,0.003,0.8,0.073,0.02,-999
서울,구로구,2014071121,0.008,0.6,0.066,0.017,94
서울,금천구,2014071121,0.006,0.3,0.058,0.019,80
서울,노원구,2014071121,0.006,0.5,0.046,0.035,74
서울,도봉구,2014071121,0.008,0.3,0.061,0.026,88
서울,동대문구,2014071121,0.007,1.1,0.069,0.021,90
서울,동작구,2014071121,0.007,0.5,0.068,0.018,74
서울,마포구,2014071121,0.008,0.6,0.058,0.022,84
서울,서대문구,2014071121,0.008,0.5,0.076,0.021,81
서울,서초구,2014071121,0.008,0.5,0.066,0.018,89
서울,성동구,2014071121,0.006,0.5,0.05,0.034,97
서울,성북구,2014071121,0.005,0.6,0.051,0.034,90
서울,송파구,2014071121,0.007,0.7,0.065,0.022,70
서울,양천구,2014071121,0.006,0.5,0.062,0.019,76
서울,영등포구,2014071121,0.006,0.9,0.079,0.025,75
서울,용산구,2014071121,0.006,0.7,0.066,0.03,89
서울,은평구,2014071121,0.007,0.5,0.061,0.035,78
서울,종로구,2014071121,0.007,0.4,0.053,0.036,88
서울,중구,2014071121,0.005,0.4,0.059,0.038,91
서울,중랑구,2014071121,0.006,0.6,0.065,0.031,97
서울,강남구,2014071122,0.008,0.5,0.066,0.021,91
서울,강동구,2014071122,0.007,0.6,0.067,0.019,82
서울,강북구,2014071122,0.005,0.4,0.062,0.023,92
서울,강서구,2014071122,0.005,0.5,0.054,0.021,84
서울,관악구,2014071122,0.009,0.7,0.04,0.021,105
서울,광진구,2014071122,0.003,0.8,0.078,0.018,93
서울,구로구,2014071122,0.008,0.6,0.067,0.014,93
서울,금천구,2014071122,0.006,0.4,0.052,0.022,79
서울,노원구,2014071122,0.007,0.4,0.05,0.027,81
서울,도봉구,2014071122,0.008,0.1,0.072,0.018,80
서울,동대문구,2014071122,0.006,1.2,0.068,0.022,90
서울,동작구,2014071122,0.007,0.5,0.064,0.018,77
서울,마포구,2014071122,0.007,0.6,0.061,0.017,96
서울,서대문구,2014071122,0.008,0.4,0.071,0.022,79
서울,서초구,2014071122,0.01,0.5,0.069,0.015,90
서울,성동구,2014071122,0.006,0.5,0.052,0.031,91
서울,성북구,2014071122,0.004,0.6,0.05,0.03,93
서울,송파구,2014071122,0.008,0.7,0.059,0.023,76
서울,양천구,2014071122,0.007,0.4,0.061,0.016,81
서울,영등포구,2014071122,0.005,0.9,0.085,0.02,91
서울,용산구,2014071122,0.006,0.7,0.07,0.027,90
서울,은평구,2014071122,0.007,0.5,0.064,0.029,87
서울,종로구,2014071122,0.007,0.4,0.057,0.031,91
서울,중구,2014071122,0.004,0.4,0.062,0.031,89
서울,중랑구,2014071122,0.006,0.5,0.069,0.027,96
서울,강남구,2014071123,0.008,0.5,0.061,0.024,76
서울,강동구,2014071123,0.006,0.6,0.057,0.022,70
서울,강북구,2014071123,0.005,0.4,0.055,0.025,84
서울,강서구,2014071123,0.005,0.5,0.053,0.019,74
서울,관악구,2014071123,0.008,0.6,0.039,0.021,104
서울,광진구,2014071123,0.003,0.8,0.077,0.016,89
서울,구로구,2014071123,0.011,0.6,0.062,0.016,82
서울,금천구,2014071123,0.005,0.4,0.054,0.019,71
서울,노원구,2014071123,0.006,0.4,0.049,0.024,92
서울,도봉구,2014071123,0.008,0.1,0.07,0.019,65
서울,동대문구,2014071123,0.007,1.1,0.064,0.025,78
서울,동작구,2014071123,0.007,0.4,0.067,0.016,73
서울,마포구,2014071123,0.008,0.6,0.059,0.016,83
서울,서대문구,2014071123,0.012,0.4,0.073,0.019,71
서울,서초구,2014071123,0.009,0.5,0.069,0.013,75
서울,성동구,2014071123,0.007,0.5,0.046,0.035,81
서울,성북구,2014071123,0.004,0.5,0.046,0.032,75
서울,송파구,2014071123,0.008,0.6,0.061,0.021,72
서울,양천구,2014071123,0.006,0.4,0.06,0.016,61
서울,영등포구,2014071123,0.005,1,0.077,0.022,76
서울,용산구,2014071123,0.007,0.7,0.061,0.03,73
서울,은평구,2014071123,0.006,0.5,0.057,0.029,82
서울,종로구,2014071123,0.007,0.4,0.056,0.03,69
서울,중구,2014071123,0.004,0.4,0.063,0.027,77
서울,중랑구,2014071123,0.007,0.5,0.063,0.03,82
서울,강남구,2014071124,0.008,0.5,0.062,0.021,63
서울,강동구,2014071124,0.006,0.5,0.059,0.019,67
서울,강북구,2014071124,0.006,0.4,0.061,0.019,62
서울,강서구,2014071124,0.006,0.5,0.056,0.016,62
서울,관악구,2014071124,0.008,0.6,0.038,0.021,74
서울,광진구,2014071124,0.003,0.7,0.078,0.014,67
서울,구로구,2014071124,0.012,0.5,0.066,0.015,72
서울,금천구,2014071124,0.006,0.3,0.053,0.017,63
서울,노원구,2014071124,0.006,0.4,0.048,0.023,72
서울,도봉구,2014071124,0.007,0.1,0.071,0.016,55
서울,동대문구,2014071124,0.006,1,0.06,0.027,61
서울,동작구,2014071124,0.01,0.4,0.066,0.015,58
서울,마포구,2014071124,0.008,0.6,0.057,0.017,65
서울,서대문구,2014071124,0.012,0.4,0.07,0.019,68
서울,서초구,2014071124,0.009,0.5,0.068,0.013,62
서울,성동구,2014071124,0.007,0.5,0.046,0.034,68
서울,성북구,2014071124,0.004,0.5,0.048,0.028,67
서울,송파구,2014071124,0.007,0.6,0.061,0.02,64
서울,양천구,2014071124,0.006,0.5,0.057,0.018,63
서울,영등포구,2014071124,0.005,1,0.078,0.022,73
서울,용산구,2014071124,0.008,0.7,0.064,0.028,63
서울,은평구,2014071124,0.005,0.5,0.041,0.035,66
서울,종로구,2014071124,0.009,0.4,0.052,0.031,65
서울,중구,2014071124,0.005,0.5,0.06,0.027,68
서울,중랑구,2014071124,0.007,0.5,0.062,0.029,65
서울,강남구,2014071201,0.009,0.4,0.066,0.016,55
서울,강동구,2014071201,0.006,0.5,0.065,0.012,59
서울,강북구,2014071201,0.006,0.3,0.059,0.017,69
서울,강서구,2014071201,0.007,0.5,0.062,0.012,63
서울,관악구,2014071201,0.008,0.5,0.037,0.016,88
서울,광진구,2014071201,0.003,0.8,0.068,0.017,61
서울,구로구,2014071201,0.01,0.5,0.062,0.013,68
서울,금천구,2014071201,0.005,0.3,0.052,0.013,60
서울,노원구,2014071201,0.006,0.4,0.05,0.019,66
서울,도봉구,2014071201,0.006,0.1,0.068,0.015,54
서울,동대문구,2014071201,0.007,1.1,0.072,0.018,59
서울,동작구,2014071201,0.008,0.4,0.068,0.012,56
서울,마포구,2014071201,0.01,0.5,0.065,0.011,64
서울,서대문구,2014071201,0.013,0.4,0.08,0.014,71
서울,서초구,2014071201,0.008,0.5,0.07,0.011,59
서울,성동구,2014071201,0.007,0.4,0.049,0.025,64
서울,성북구,2014071201,0.005,0.4,0.058,0.02,47
서울,송파구,2014071201,0.007,0.7,0.064,0.016,56
서울,양천구,2014071201,0.007,0.5,0.062,0.016,67
서울,영등포구,2014071201,0.006,0.8,0.083,0.016,66
서울,용산구,2014071201,0.008,0.7,0.068,0.022,63
서울,은평구,2014071201,0.007,0.4,0.062,0.023,64
서울,종로구,2014071201,0.009,0.4,0.06,0.025,57
서울,중구,2014071201,0.006,0.4,0.067,0.023,61
서울,중랑구,2014071201,0.008,0.5,0.069,0.021,60
서울,강남구,2014071202,0.008,0.4,0.06,0.015,68
서울,강동구,2014071202,0.006,0.5,0.067,0.01,60
서울,강북구,2014071202,0.006,0.3,0.072,0.01,75
서울,강서구,2014071202,0.007,0.5,0.065,0.01,69
서울,관악구,2014071202,0.008,0.5,0.039,0.011,89
서울,광진구,2014071202,0.005,0.7,0.075,0.013,68
서울,구로구,2014071202,0.01,0.5,0.06,0.01,73
서울,금천구,2014071202,0.006,0.3,0.055,0.008,76
서울,노원구,2014071202,0.007,0.3,0.06,0.012,69
서울,도봉구,2014071202,0.007,0.3,0.08,0.011,49
서울,동대문구,2014071202,0.007,1,0.073,0.013,65
서울,동작구,2014071202,0.007,0.4,0.068,0.01,60
서울,마포구,2014071202,0.009,0.6,0.06,0.009,78
서울,서대문구,2014071202,0.013,0.4,0.081,0.01,75
서울,서초구,2014071202,0.008,0.5,0.074,0.006,67
서울,성동구,2014071202,0.007,0.5,0.051,0.02,70
서울,성북구,2014071202,0.005,0.5,0.069,0.014,65
서울,송파구,2014071202,0.007,0.6,0.066,0.014,69
서울,양천구,2014071202,0.007,0.4,0.055,0.013,82
서울,영등포구,2014071202,0.006,0.8,0.075,0.015,70
서울,용산구,2014071202,0.009,0.7,0.071,0.017,68
서울,은평구,2014071202,0.008,0.4,0.072,0.016,66
서울,종로구,2014071202,0.008,0.4,0.065,0.015,70
서울,중구,2014071202,0.006,0.4,0.068,0.018,66
서울,중랑구,2014071202,0.008,0.5,0.076,0.015,70
서울,강남구,2014071203,0.009,0.5,0.059,0.014,70
서울,강동구,2014071203,0.006,0.5,0.067,0.008,63
서울,강북구,2014071203,0.006,0.4,0.071,0.01,78
서울,강서구,2014071203,0.007,0.5,0.053,0.011,71
서울,관악구,2014071203,0.009,0.5,0.037,0.011,96
서울,광진구,2014071203,0.005,0.8,0.076,0.012,71
서울,구로구,2014071203,0.011,0.5,0.056,0.011,73
서울,금천구,2014071203,0.005,0.3,0.05,0.01,74
서울,노원구,2014071203,0.007,0.4,0.064,0.01,77
서울,도봉구,2014071203,0.008,0.1,0.083,0.01,57
서울,동대문구,2014071203,0.007,1.1,0.074,0.011,69
서울,동작구,2014071203,0.008,0.4,0.062,0.012,63
서울,마포구,2014071203,0.009,0.6,0.059,0.008,74
서울,서대문구,2014071203,0.012,0.4,0.077,0.01,82
서울,서초구,2014071203,0.009,0.5,0.071,0.006,69
서울,성동구,2014071203,0.007,0.4,0.051,0.017,66
서울,성북구,2014071203,0.004,0.5,0.065,0.012,69
서울,송파구,2014071203,0.008,0.6,0.065,0.014,68
서울,양천구,2014071203,0.007,0.5,0.048,0.013,83
서울,영등포구,2014071203,0.005,0.8,0.074,0.013,67
서울,용산구,2014071203,0.008,0.7,0.071,0.013,65
서울,은평구,2014071203,0.007,0.5,0.059,0.016,72
서울,종로구,2014071203,0.008,0.4,0.065,0.013,62
서울,중구,2014071203,0.006,0.4,0.067,0.015,73
서울,중랑구,2014071203,0.007,0.5,0.08,0.011,72
서울,강남구,2014071204,0.01,0.5,0.06,0.013,68
서울,강동구,2014071204,0.008,0.5,0.063,0.009,65
서울,강북구,2014071204,0.005,0.4,0.059,0.019,80
서울,강서구,2014071204,0.007,0.5,0.045,0.012,69
서울,관악구,2014071204,0.01,0.5,0.035,0.012,87
서울,광진구,2014071204,0.005,0.8,0.068,0.013,87
서울,구로구,2014071204,0.012,0.6,0.057,0.01,72
서울,금천구,2014071204,0.007,0.3,0.053,0.007,67
서울,노원구,2014071204,0.007,0.4,0.064,0.009,82
서울,도봉구,2014071204,0.008,0.1,0.074,0.013,72
서울,동대문구,2014071204,0.007,1,0.071,0.011,73
서울,동작구,2014071204,0.008,0.5,0.065,0.012,66
서울,마포구,2014071204,0.011,0.6,0.055,0.009,74
서울,서대문구,2014071204,0.015,0.4,0.073,0.01,74
서울,서초구,2014071204,0.011,0.5,0.069,0.007,69
서울,성동구,2014071204,0.008,0.5,0.047,0.019,67
서울,성북구,2014071204,0.004,0.5,0.062,0.012,70
서울,송파구,2014071204,0.008,0.6,0.062,0.015,69
서울,양천구,2014071204,0.008,0.5,0.048,0.012,73
서울,영등포구,2014071204,0.006,0.9,0.071,0.013,68
서울,용산구,2014071204,0.007,0.7,0.067,0.014,72
서울,은평구,2014071204,0.007,0.5,0.059,0.014,74
서울,종로구,2014071204,0.008,0.3,0.061,0.013,70
서울,중구,2014071204,0.007,0.4,0.063,0.017,70
서울,중랑구,2014071204,0.008,0.6,0.077,0.011,71
서울,강남구,2014071205,0.009,0.5,0.061,0.011,72
서울,강동구,2014071205,0.007,0.5,0.067,0.008,62
서울,강북구,2014071205,0.006,0.4,0.054,0.023,84
서울,강서구,2014071205,0.006,0.5,0.045,0.012,70
서울,관악구,2014071205,0.009,0.6,0.036,0.01,80
서울,광진구,2014071205,0.005,0.8,0.073,0.01,85
서울,구로구,2014071205,0.009,0.6,0.056,0.01,95
서울,금천구,2014071205,0.005,0.3,0.047,0.01,66
서울,노원구,2014071205,0.008,0.4,0.063,0.01,80
