0.005,0.006,0.006,0.005,0.004,0.006,0.004,0.005,0.005,0.007,0.006,0.006,0.005,0.007,0.004,0.006,0.006,0.004,0.006,0.005,0.005,0.004,0.006,0.005,0.006,
0.007,0.006,0.009,0.007,0.005,-999,0.004,0.005,0.01,0.011,0.007,0.007,0.007,0.007,-999,0.006,0.008,0.005,0.006,0.006,0.008,0.005,0.008,-999,0.008,
0.007,0.007,0.01,0.007,0.005,0.006,0.005,0.007,0.017,0.014,0.009,0.007,0.007,0.007,0.006,0.01,0.008,-999,0.007,0.007,0.008,0.004,0.008,0.005,0.009,
0.008,0.008,0.01,-999,0.006,0.007,0.009,0.007,0.016,0.013,0.009,0.008,0.007,0.008,0.006,0.009,0.009,-999,0.006,0.008,0.007,-999,0.008,0.005,0.011,
0.007,0.007,0.008,-999,0.009,0.007,0.011,-999,0.015,0.01,0.007,0.009,0.007,0.01,0.006,0.007,0.006,0.007,0.009,0.009,0.007,0.004,0.01,0.005,0.008,
0.007,0.005,0.007,0.017,0.009,0.005,0.011,-999,0.01,0.008,-999,0.01,0.007,0.009,0.007,0.008,0.006,0.006,0.008,0.01,0.007,0.004,0.007,0.005,0.005,
0.006,0.004,0.006,0.02,0.015,0.005,0.017,-999,0.009,0.008,-999,0.015,0.007,0.007,0.009,0.006,0.005,0.005,0.011,0.013,0.005,0.003,0.005,0.004,0.004,
0.009,0.003,0.004,0.014,0.018,0.003,0.015,-999,0.007,0.006,-999,0.018,0.006,0.006,0.015,0.003,0.003,0.004,0.006,0.009,0.004,0.003,0.004,0.004,0.003,
0.006,0.002,0.003,0.003,0.008,0.002,0.006,0.006,0.006,0.005,0.002,0.01,0.004,0.004,0.01,0.003,0.001,0.005,0.001,0.007,0.002,0.004,0.003,0.002,0.002,
0.003,0.001,0.005,0.002,0.003,0.002,0.002,0.002,0.007,0.007,0.003,0.005,0.003,0.004,0.003,0.003,0.004,0.003,0.001,0.007,0.002,0.002,0.003,0.003,0.002,
0.002,0.002,0.005,0.002,0.003,0.002,0.002,0.002,0.006,0.015,0.003,0.003,0.003,0.004,0.002,0.003,0.003,0.003,0.001,0.008,0.002,0.003,0.002,0.003,0.003,
0.001,0.002,0.005,0.005,0.003,0.002,0.002,0.001,0.005,0.013,0.002,0.003,0.004,0.003,0.002,0.003,0.001,0.003,0.001,0.004,0.002,0.002,0.003,0.003,0.002,
0.002,0.002,0.003,0.002,0.003,-999,0.002,0.001,0.006,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.007,0.002,0.002,0.002,0.002,0.003,
0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.001,0.005,0.007,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.002,0.006,0.002,0.002,0.002,0.002,0.002,
0.001,0.002,0.003,0.002,0.003,0.002,0.002,0.001,0.005,0.005,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.003,0.002,0.005,0.002,0.002,0.002,0.002,0.002,
0.001,0.002,0.003,0.002,0.003,0.002,0.002,0.001,0.005,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.002,0.004,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.005,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.002,0.006,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.004,0.004,0.002,0.003,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.012,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.004,0.004,0.002,0.003,0.003,0.003,0.002,0.003,0.001,0.003,0.002,0.006,0.002,0.002,0.002,0.003,0.002,
0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.003,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.008,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.003,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.009,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.005,0.002,0.002,0.002,0.003,0.002,
0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.004,0.002,0.003,0.004,0.009,0.003,0.002,0.002,0.003,0.002,
0.003,0.003,0.004,0.008,0.004,0.003,0.004,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.004,0.002,0.003,0.005,0.013,0.003,0.002,0.003,0.003,0.003,
0.003,0.003,0.004,0.014,0.007,0.003,0.008,0.006,0.008,0.006,0.004,0.01,0.005,0.005,0.004,0.005,0.003,0.003,0.011,-999,0.004,0.002,0.004,0.004,0.004,
0.005,0.005,0.005,0.012,0.008,0.004,0.018,0.012,0.011,0.007,0.005,0.022,0.009,0.008,0.008,0.007,0.003,0.004,0.013,-999,0.006,0.005,0.005,0.005,0.006,
0.021,0.007,0.006,0.013,0.014,0.005,0.013,0.019,0.016,0.008,0.007,0.022,0.014,0.016,0.014,0.011,0.01,0.007,0.011,-999,0.012,0.009,0.012,0.009,0.007,
0.027,0.011,0.016,0.024,0.013,0.01,0.012,0.019,0.015,0.015,0.023,0.026,0.023,0.024,0.015,0.019,0.029,0.017,0.016,-999,0.019,0.02,0.025,0.015,0.01,
0.027,0.017,0.03,0.04,0.012,0.018,0.021,0.018,0.032,0.036,0.032,0.016,0.029,0.038,0.013,0.018,0.037,0.023,0.024,-999,0.021,0.021,0.031,0.024,0.029,
0.02,0.02,0.028,-999,0.026,0.023,0.031,0.023,0.039,0.032,0.031,0.032,0.024,0.033,0.014,0.027,0.035,0.024,0.035,-999,-999,0.024,0.03,0.028,0.033,
0.024,0.021,0.033,-999,0.029,0.024,0.03,0.023,0.045,0.041,0.031,0.035,0.032,0.04,0.023,0.022,0.039,0.023,0.035,0.025,-999,0.022,0.032,0.029,0.035,
0.029,0.019,0.031,0.049,0.022,0.024,0.027,0.019,0.045,0.039,0.026,0.024,0.024,0.031,0.019,0.022,0.032,0.029,0.033,0.023,0.021,0.015,0.027,0.03,0.034,
0.018,0.016,0.024,0.033,0.009,0.026,0.016,0.014,0.032,0.029,0.023,0.015,0.019,0.021,0.016,0.016,0.024,0.026,0.019,0.02,0.021,0.014,0.022,0.022,0.025,
0.02,0.012,0.02,0.013,0.005,0.017,0.005,0.01,0.027,0.024,0.023,0.015,0.017,0.012,0.016,0.015,0.017,0.022,0.007,0.01,0.011,0.015,0.021,0.016,0.018,
0.01,0.01,0.024,0.007,0.003,0.015,0.003,0.004,0.024,0.022,0.018,0.009,0.006,0.007,0.004,0.014,0.018,0.02,0.003,0.005,0.009,0.011,0.013,0.008,0.014,
0.002,0.008,0.018,0.007,0.003,0.014,0.003,0.004,0.024,0.023,0.012,0.007,0.004,0.007,0.002,0.005,0.017,0.009,0.003,0.004,0.005,0.003,0.012,0.007,0.014,
0.009,0.006,0.019,0.013,0.007,0.013,0.009,0.002,0.012,0.028,0.022,0.006,0.011,0.014,0.008,0.02,0.019,0.004,0.007,0.005,0.014,0.008,0.017,0.01,0.013,
0.024,0.005,0.021,0.039,0.006,0.021,0.018,0.015,0.029,0.03,0.025,0.015,0.021,0.026,0.021,0.026,0.025,0.017,0.023,0.007,0.018,0.015,0.023,0.022,0.027,
0.025,0.002,0.016,0.041,0.015,0.013,0.028,0.023,0.03,0.022,0.016,0.015,0.026,0.032,0.016,0.017,0.021,0.014,0.028,0.016,0.019,0.018,0.021,0.025,0.015,
0.023,0.005,0.016,0.035,0.023,0.016,0.027,0.025,0.018,0.025,0.017,0.025,0.023,0.036,0.022,0.02,0.015,0.015,0.026,0.032,0.023,0.024,0.025,0.031,0.012,
0.024,0.008,0.018,0.038,0.021,0.021,0.028,0.027,0.022,0.026,0.027,0.032,0.022,0.033,0.025,0.027,0.016,0.019,0.026,0.03,0.026,0.023,0.031,0.033,0.011,
0.025,0.006,0.015,0.032,0.019,0.02,0.025,0.021,0.028,0.019,0.023,0.024,0.025,0.033,0.027,0.02,0.01,0.02,0.026,0.028,0.022,0.026,0.031,0.032,0.017,
0.022,0.002,0.011,0.027,0.016,0.019,0.024,0.019,0.015,0.018,0.026,0.021,0.022,0.031,0.021,0.016,0.007,0.019,0.023,0.023,0.019,0.024,0.031,0.029,0.013,
0.019,0.003,0.004,0.018,0.015,0.016,0.019,0.01,0.009,0.012,0.02,0.017,0.016,0.023,0.009,0.008,0.015,0.014,0.021,0.017,0.011,0.016,0.02,0.021,0.006,
0.011,0.002,0.005,0.003,0.008,0.006,0.011,0.008,0.004,0.01,0.01,0.008,0.013,0.022,0.008,0.004,0.003,0.007,0.008,0.005,0.008,0.011,0.013,0.011,0.004,
0.003,0.002,0.004,0.003,0.004,0.002,0.004,0.004,0.004,0.007,0.004,0.003,0.005,0.012,0.004,0.004,0.004,0.003,0.005,0.004,0.004,0.008,0.007,0.004,0.005,
0.004,0.003,0.005,0.004,0.004,0.002,0.006,0.004,0.005,0.006,0.004,0.004,0.006,0.016,0.004,0.005,0.003,0.003,0.005,0.005,0.004,0.006,0.006,0.006,0.004,
0.006,0.005,0.006,-999,0.006,0.003,0.005,0.005,0.014,0.01,0.008,0.008,0.007,0.016,0.006,0.007,0.01,0.003,0.006,0.006,0.008,0.007,0.011,0.01,0.005,
0.008,0.007,0.014,-999,0.009,0.006,0.009,0.008,0.037,0.018,0.011,0.015,0.016,0.029,0.009,0.009,0.016,0.007,0.012,0.009,0.013,0.019,0.014,0.019,0.015,
0.01,0.013,0.019,-999,0.015,0.016,0.015,0.012,0.029,0.026,0.013,0.023,0.021,0.03,0.012,0.011,0.022,0.013,0.018,0.013,0.013,0.019,0.013,0.02,0.021,
0.021,0.018,0.019,-999,0.016,0.016,0.018,0.019,0.032,0.03,0.016,0.024,0.022,0.038,0.019,0.018,0.016,0.019,0.019,0.02,0.018,0.027,0.021,0.029,0.029,
0.029,0.017,0.022,0.05,0.022,0.02,0.031,0.028,0.031,0.023,0.031,0.027,0.028,0.034,0.017,0.027,0.029,0.023,0.035,0.028,0.025,0.019,0.03,0.034,0.018,
0.036,0.023,0.034,0.055,0.026,0.026,0.031,0.028,0.037,0.041,0.033,0.036,0.034,0.046,0.019,0.029,0.038,0.031,0.037,0.032,0.029,0.023,0.033,0.038,0.031,
0.037,-999,0.036,0.058,0.027,0.034,0.03,0.028,0.043,0.041,0.039,0.037,0.035,0.046,0.02,0.035,0.041,0.035,0.036,0.034,0.033,0.031,0.039,0.046,0.039,
0.029,-999,0.038,0.054,0.028,0.036,0.031,0.028,0.042,0.043,0.039,0.036,0.032,0.043,0.024,0.032,0.043,0.038,0.035,0.033,0.029,0.03,0.036,0.04,0.042,
0.029,0.028,0.034,0.05,0.024,0.031,0.024,0.024,0.041,0.041,0.035,0.033,0.027,0.037,0.028,0.025,0.043,0.031,0.032,0.031,0.023,0.023,0.034,0.029,0.038,
0.022,0.018,0.028,0.033,0.016,0.022,0.014,0.014,0.034,0.037,0.024,0.019,0.026,0.027,0.024,0.021,0.026,0.029,0.019,0.023,0.019,0.016,0.021,0.025,0.027,
0.018,0.021,0.026,0.025,0.004,0.023,0.007,0.01,0.027,0.032,0.021,0.018,0.017,0.021,0.01,0.016,0.021,0.027,0.017,0.018,0.015,0.013,0.016,0.018,0.018,
0.006,0.015,0.028,0.014,0.004,0.016,0.009,0.004,0.031,0.033,0.016,0.013,0.012,0.01,0.005,0.014,0.01,0.011,0.014,0.015,0.006,0.008,0.013,0.014,0.02,
0.021,0.014,0.026,0.019,0.017,0.017,0.023,0.003,0.036,0.034,0.017,0.015,0.016,0.024,0.018,0.018,0.013,0.007,0.018,0.019,0.017,0.013,0.02,0.022,0.017,
0.02,0.025,0.029,0.027,0.021,0.029,0.02,0.005,0.033,0.035,0.035,0.031,0.013,0.029,0.016,0.02,0.034,0.03,0.015,0.021,0.025,0.026,0.035,0.023,0.016,
0.021,0.03,0.03,0.025,0.016,0.036,0.024,0.011,0.011,0.04,0.034,0.028,0.021,0.034,0.017,0.026,0.042,0.031,0.022,0.027,0.027,0.024,0.037,0.029,0.03,
0.029,0.029,0.025,0.025,0.024,0.034,0.027,0.025,0.012,0.04,0.036,0.029,0.024,0.038,0.022,0.031,0.031,0.031,0.022,0.033,0.031,0.028,0.038,0.038,0.025,
0.029,0.027,0.028,0.029,0.024,0.034,0.026,0.029,0.01,0.04,0.033,0.028,0.024,0.034,0.03,0.028,0.026,0.035,0.025,0.032,0.028,0.028,0.038,0.034,0.028,
0.03,0.021,0.029,0.031,0.021,0.03,0.024,0.024,0.012,0.039,0.035,0.026,0.029,0.033,0.024,0.029,0.026,0.029,0.024,0.028,0.027,0.026,0.035,0.034,0.022,
0.029,0.015,0.029,0.043,0.019,0.024,0.025,0.018,0.014,0.032,0.033,0.019,0.026,0.032,0.022,0.028,0.022,0.028,0.026,0.029,0.028,0.016,0.032,0.033,0.027,
0.026,0.003,0.021,0.034,0.017,0.026,0.018,0.017,0.014,0.026,0.03,0.02,0.025,0.027,0.009,0.025,0.023,0.018,0.021,0.026,0.018,0.013,0.031,0.027,0.021,
0.016,0.002,0.009,0.018,0.006,0.02,0.006,0.007,0.009,0.023,0.026,0.015,0.012,0.027,0.011,0.007,0.018,0.02,0.012,0.01,0.007,0.007,0.023,0.017,0.01,
0.01,0.002,0.004,0.003,0.004,0.003,0.003,0.004,0.003,0.006,0.01,0.004,0.004,0.013,0.008,0.004,0.01,0.009,0.005,0.005,0.006,0.002,0.007,0.005,0.003,
0.003,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,
0.002,0.003,0.004,0.005,0.004,0.002,0.004,0.003,0.005,0.005,0.003,0.005,0.005,0.004,0.003,0.004,0.002,0.003,0.004,0.005,0.004,0.002,0.003,0.003,0.003,
0.003,0.003,0.005,0.012,0.006,0.003,0.005,0.005,0.007,0.007,0.004,0.008,0.007,0.007,0.008,0.005,0.003,0.004,0.009,0.006,0.005,0.003,0.004,0.006,0.004,
0.008,0.005,0.006,0.023,0.009,0.004,0.009,0.012,0.012,0.008,0.006,0.017,0.012,0.011,0.011,0.008,0.003,0.005,0.016,0.011,0.008,0.009,0.01,0.011,0.007,
0.016,0.01,0.007,-999,0.011,0.008,0.013,0.016,0.016,0.011,0.011,0.019,0.015,0.016,0.012,0.013,0.006,0.01,0.016,0.016,0.015,0.015,0.014,0.013,0.008,
0.017,0.013,0.019,-999,0.015,0.015,0.015,0.02,0.015,0.014,0.017,0.022,0.014,0.019,0.015,0.017,0.019,0.013,-999,0.015,0.016,0.011,0.017,0.015,0.011,
0.019,0.017,0.02,0.024,0.019,0.018,0.019,0.022,0.024,0.023,0.016,0.025,0.014,0.017,0.017,0.018,0.016,0.018,-999,0.018,0.015,0.008,0.015,0.013,0.014,
-999,0.016,0.016,0.033,0.022,0.017,0.024,0.024,0.025,0.021,0.015,0.027,0.02,0.021,0.022,0.02,0.015,0.02,-999,0.026,0.02,0.009,0.016,0.015,0.013,
-999,0.016,0.017,0.032,0.022,0.019,0.023,0.025,0.025,0.022,0.019,0.029,0.022,0.024,0.019,0.022,-999,0.021,0.023,0.024,0.021,0.013,0.019,0.021,0.015,
-999,0.013,0.018,0.031,0.018,0.018,0.018,0.022,0.022,0.02,0.016,0.025,0.018,0.023,0.017,0.016,-999,0.021,0.019,0.022,0.015,0.013,0.016,0.017,0.015,
0.01,0.007,0.016,0.024,-999,0.011,0.013,0.016,0.019,0.019,0.013,0.018,0.013,0.02,0.015,0.008,0.01,0.012,0.012,0.015,0.009,0.011,0.013,0.015,0.012,
0.006,0.003,0.014,0.009,0.009,0.005,0.01,0.01,0.014,0.018,0.012,0.011,0.007,0.012,0.009,0.004,0.01,0.005,0.008,0.012,0.003,0.011,0.01,0.009,0.01,
0.004,0.002,0.012,0.001,0.004,0.002,0.004,0.002,0.01,0.017,0.009,0.006,0.004,0.004,0.006,0.003,0.006,0.004,0.003,0.009,0.003,0.006,0.006,0.003,0.004,
0.002,0.001,0.007,0.001,0.003,0.002,0.002,0.001,0.005,0.016,0.004,0.005,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.007,0.002,0.002,0.003,0.002,0.002,
0.002,0.001,0.004,0.002,0.003,0.002,0.002,0.001,0.005,0.018,0.014,0.005,0.004,0.004,0.002,0.005,0.008,0.002,0.001,0.005,0.004,0.002,0.008,0.003,0.002,
0.002,0.003,0.014,0.001,0.003,0.005,0.002,0.001,0.005,0.02,0.019,0.002,0.006,0.005,0.002,0.013,0.009,0.009,0.002,0.004,0.01,0.002,0.013,0.002,0.004,
0.004,0.002,0.003,0.001,0.003,0.012,0.002,0.001,0.005,0.004,0.021,0.002,0.004,0.005,0.002,0.007,0.003,0.015,0.002,0.004,0.008,0.002,0.014,0.003,0.005,
0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.006,0.004,0.021,0.003,0.003,0.006,0.002,0.006,0.001,0.003,0.003,0.004,0.002,0.002,0.014,0.003,0.002,
0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.005,0.004,0.004,0.002,0.003,0.004,0.002,0.003,0.001,0.003,0.003,0.004,0.002,0.002,0.022,0.003,0.002,
0.002,0.002,0.003,0.002,0.004,0.002,0.002,0.002,0.005,0.004,0.002,0.002,0.003,0.011,0.002,0.004,0.001,0.003,0.003,0.003,0.002,0.002,0.02,0.003,0.001,
0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.006,0.004,0.002,0.003,0.003,0.006,0.002,0.004,0.001,0.003,0.003,0.004,0.002,0.002,0.002,0.008,0.002,
0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.004,0.005,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.004,0.006,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,
0.002,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.004,0.002,0.002,0.002,0.003,0.002,
0.002,0.002,0.003,0.001,0.004,0.002,0.002,0.002,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.003,0.001,0.003,0.003,0.004,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.005,0.004,0.002,0.003,0.003,0.003,0.002,0.004,0.001,0.003,0.004,0.005,0.002,0.002,0.002,0.003,0.002,
0.003,0.002,0.003,0.007,0.004,0.002,0.004,0.004,0.006,0.005,0.003,0.004,0.004,0.004,0.003,0.004,0.002,0.003,0.006,0.005,0.003,0.003,0.003,0.003,0.003,
0.004,0.003,0.004,0.013,0.006,0.003,0.008,0.006,0.008,0.006,0.004,0.014,0.006,0.009,0.004,0.006,0.003,0.004,0.009,0.008,0.006,0.004,0.004,0.005,0.005,
0.02,0.004,0.004,0.018,0.015,0.004,0.018,0.014,0.009,0.006,0.011,0.025,0.015,0.016,0.016,0.014,0.003,0.008,0.014,0.016,0.015,0.012,0.016,0.015,0.006,
0.026,0.012,0.011,0.026,0.018,0.01,0.017,0.022,0.013,0.015,0.023,0.028,0.017,0.026,0.018,0.023,0.017,0.02,0.017,0.018,0.02,0.015,0.022,0.023,0.011,
0.025,0.022,0.021,0.035,0.015,0.023,0.016,0.022,0.03,0.027,0.022,0.025,0.015,0.026,0.019,0.018,0.024,0.027,0.019,0.02,0.013,0.019,0.019,0.019,0.022,
0.024,0.014,0.025,0.042,0.018,0.018,0.024,0.024,0.033,0.029,0.023,0.023,0.023,0.032,0.019,0.021,0.025,0.019,0.028,0.029,0.021,0.022,0.023,0.029,0.021,
0.03,0.023,0.026,0.038,0.024,0.026,0.027,0.026,0.033,0.031,0.025,0.032,0.027,0.033,0.028,0.025,0.027,0.027,0.026,0.031,0.025,0.021,0.024,0.028,0.026,
0.03,0.024,0.025,0.037,0.027,0.028,0.027,0.026,0.031,0.03,0.026,0.033,0.026,0.031,0.022,0.023,0.022,0.031,0.027,0.03,0.019,0.023,0.025,0.028,0.026,
0.03,0.023,0.031,0.034,0.024,0.027,0.025,0.024,0.03,0.033,0.025,0.032,0.028,0.027,0.026,0.026,0.027,0.029,0.029,0.033,0.026,0.017,0.018,0.023,0.023,
0.031,0.023,0.025,0.022,0.015,0.029,0.016,0.015,0.029,0.029,0.029,0.024,0.022,0.026,0.023,0.021,0.021,0.03,0.019,0.021,0.021,0.009,0.017,0.024,0.02,
0.02,0.018,0.018,0.018,0.011,0.026,0.009,0.008,0.021,0.022,0.025,0.019,0.016,0.018,0.018,0.014,0.019,0.028,0.014,0.015,0.013,0.009,0.014,0.016,0.015,
0.018,0.013,0.021,0.029,0.008,0.018,0.015,0.012,0.023,0.027,0.018,0.018,0.016,0.022,0.015,0.011,0.016,0.024,0.017,0.015,0.012,0.015,0.014,0.017,0.012,
0.02,0.018,0.026,0.032,0.016,0.019,0.021,0.015,0.032,0.03,0.026,0.02,0.022,0.028,0.019,0.021,0.025,0.021,0.02,0.022,0.018,0.019,0.026,0.024,0.02,
0.022,0.024,0.023,0.033,0.018,0.027,0.02,0.015,0.029,0.028,0.025,0.026,0.024,0.028,0.024,0.024,0.029,0.025,0.021,0.025,0.02,0.021,0.026,0.029,0.026,
0.028,0.023,0.024,0.033,0.02,0.027,0.022,0.022,0.03,0.029,0.025,0.026,0.023,0.03,0.024,0.025,0.029,0.026,0.023,0.029,0.021,0.021,0.028,0.027,0.026,
0.027,0.024,0.024,0.034,0.02,0.026,0.023,0.024,0.03,0.029,0.026,0.027,0.024,0.029,0.025,0.029,0.03,0.027,0.025,0.028,0.022,0.021,0.027,0.029,0.028,
0.033,0.026,0.023,0.035,0.021,0.027,0.024,0.025,0.03,0.031,0.028,0.028,0.026,0.032,0.026,0.031,0.032,0.029,0.027,0.029,0.027,0.024,0.029,0.032,0.028,
0.037,0.026,0.025,0.037,0.022,0.029,0.026,0.026,0.027,0.031,0.029,0.029,0.027,0.033,0.028,0.031,0.033,0.031,0.029,0.033,0.029,0.024,0.03,0.032,0.029,
0.036,0.026,0.026,0.037,0.022,0.029,0.025,0.026,0.027,0.031,0.029,0.029,0.027,0.031,0.027,0.032,0.034,0.032,0.03,0.032,0.028,0.023,0.03,0.032,0.029,
0.037,0.026,0.025,0.035,0.022,0.029,0.023,0.026,0.028,0.033,0.029,0.027,0.026,0.032,0.026,0.032,0.035,0.032,0.028,0.029,0.029,0.024,0.029,0.032,0.029,
0.038,0.026,0.024,0.033,0.021,0.029,0.022,0.024,0.03,0.033,0.028,0.026,0.025,0.031,0.025,0.029,0.034,0.032,0.025,0.027,0.028,0.023,0.028,0.029,0.028,
0.035,0.024,0.021,0.032,0.02,0.028,0.022,0.022,0.029,0.031,0.026,0.027,0.023,0.03,0.024,0.025,0.033,0.031,0.023,0.027,0.026,0.022,0.027,0.027,0.026,
0.034,0.023,0.02,0.027,0.018,0.027,0.021,0.021,0.028,0.03,0.024,0.022,0.022,0.028,0.022,0.029,0.032,0.028,0.019,0.024,0.021,0.022,0.026,0.027,0.026,
0.031,0.023,0.021,0.029,0.018,0.025,0.02,0.02,0.027,0.029,0.024,0.023,0.021,0.025,0.021,0.027,0.031,0.027,0.02,0.025,0.022,0.02,0.024,0.025,0.024,
0.032,0.023,0.022,0.031,0.018,0.026,0.021,0.022,0.027,0.029,0.026,0.025,0.021,0.026,0.022,0.028,0.03,0.027,0.021,0.026,0.022,0.021,0.025,0.026,0.024,
0.032,0.023,0.023,0.032,0.019,0.027,0.021,0.022,0.028,0.03,0.026,0.022,0.023,0.027,0.022,0.029,0.03,0.028,0.022,0.028,0.025,0.021,0.026,0.027,0.026,
0.034,0.025,0.023,0.033,0.02,0.026,0.022,0.023,0.029,0.03,0.027,0.026,0.025,0.028,0.023,0.029,0.031,0.028,0.024,0.027,0.024,0.021,0.027,0.028,0.028,
0.035,0.025,0.025,0.035,0.021,0.027,0.024,0.025,0.028,0.03,0.027,0.033,0.025,0.029,0.024,0.031,0.032,0.029,0.026,0.028,0.026,0.022,0.028,0.029,0.028,
0.035,0.024,0.026,0.035,0.022,0.028,0.024,0.026,0.029,0.032,0.027,0.028,0.026,0.03,0.025,0.028,0.033,0.03,0.027,0.03,0.025,0.024,0.029,0.029,0.029,
0.037,0.026,0.026,0.037,0.022,0.029,0.024,0.026,0.029,0.032,0.029,0.028,0.026,0.032,0.025,0.032,0.033,0.03,0.029,0.03,0.024,0.024,0.03,0.03,0.03,
0.036,0.026,0.026,0.038,0.023,0.029,0.025,0.026,0.029,0.033,0.028,0.029,0.026,0.033,0.024,0.034,0.034,0.031,0.03,0.03,0.028,0.023,0.03,0.031,0.03,
0.035,0.025,0.025,0.035,0.022,0.028,0.024,0.025,0.028,0.033,0.027,0.028,0.026,0.031,0.024,0.033,0.034,0.031,0.028,0.03,0.026,0.024,0.029,0.029,0.029,
0.031,0.024,0.022,0.033,0.02,0.028,0.023,0.025,0.028,0.032,0.025,0.026,0.024,0.03,0.023,0.03,0.034,0.028,0.026,0.027,0.021,0.022,0.025,0.027,0.027,
0.029,0.021,0.02,0.029,0.019,0.025,0.021,0.022,0.024,0.03,0.022,0.024,0.023,0.027,0.02,0.031,0.032,0.027,0.023,0.025,0.017,0.021,0.025,0.028,0.024,
0.027,0.021,0.021,0.031,0.019,0.026,0.02,0.023,0.025,0.03,0.024,0.024,0.021,0.027,0.022,0.027,0.031,0.025,0.022,0.026,0.02,0.019,0.025,0.026,0.024,
0.028,0.022,0.023,0.027,0.018,0.025,0.02,0.021,0.024,0.03,0.026,0.023,0.019,0.027,0.02,0.027,0.03,0.026,0.017,0.022,0.019,0.019,0.027,0.026,0.025,
0.029,0.02,0.022,0.025,0.018,0.025,0.018,0.02,0.022,0.028,0.024,0.026,0.019,0.027,0.018,0.028,0.028,0.025,0.015,0.023,0.021,0.018,0.024,0.024,0.024,
0.028,0.019,0.021,0.021,0.017,0.023,0.017,0.017,0.022,0.026,0.023,0.023,0.018,0.025,0.016,0.025,0.026,0.025,0.014,0.018,0.02,0.018,0.023,0.024,0.023,
0.028,0.02,0.021,0.023,0.015,0.023,0.016,0.016,0.021,0.026,0.023,0.019,0.017,0.024,0.017,0.026,0.027,0.023,0.015,0.016,0.02,0.018,0.023,0.023,0.023,
0.028,0.021,0.021,0.024,0.018,0.023,0.018,0.017,0.022,0.026,0.024,0.015,0.02,0.025,0.018,0.027,0.027,0.025,0.015,0.024,0.021,0.017,0.024,0.024,0.022,
0.03,0.021,0.02,0.03,0.019,0.024,0.021,0.019,0.02,0.026,0.026,0.017,0.022,0.025,0.021,0.025,0.029,0.027,0.022,0.026,0.021,0.018,0.024,0.025,0.023,
0.031,0.021,0.021,0.03,0.018,0.024,0.022,0.019,0.022,0.027,0.025,0.02,0.022,0.024,0.021,0.027,0.029,0.027,0.022,0.025,0.022,0.018,0.024,0.025,0.024,
0.03,0.018,0.02,0.029,0.018,0.024,0.02,0.019,0.022,0.027,0.025,0.013,0.02,0.025,0.019,0.032,0.029,0.026,0.022,0.024,0.022,0.019,0.024,0.025,0.023,
0.029,0.016,0.019,0.027,0.017,0.023,0.018,0.018,0.021,0.026,0.024,0.013,0.02,0.023,0.017,0.03,0.028,0.024,0.02,0.025,0.021,0.018,0.024,0.024,0.021,
